index,Date,Open,High,Low,Close,Adj Close,Volume,dimension,exponent
432,2019-09-11,218.35000610351562,221.0,217.9499969482422,221.0,210.44400024414062,813947,1.6987382098152508,0.30126179018474913
433,2019-09-12,222.5,224.89999389648438,221.39999389648438,223.8000030517578,213.1102752685547,1202812,1.704013194535916,0.29598680546408407
434,2019-09-13,223.4499969482422,226.85000610351562,222.9499969482422,226.60000610351562,215.7765350341797,1125119,1.7027748586227858,0.29722514137721423
435,2019-09-16,224.0,225.39999389648438,222.14999389648438,223.85000610351562,213.1578826904297,826925,1.7054085729340054,0.2945914270659945
436,2019-09-17,223.85000610351562,224.10000610351562,221.9499969482422,223.3000030517578,212.63418579101562,728302,1.7098366240027214,0.2901633759972786
437,2019-09-18,223.5,227.35000610351562,223.1999969482422,226.0500030517578,215.25279235839844,919399,1.7095762776402386,0.2904237223597613
438,2019-09-19,225.35000610351562,228.0,224.75,228.0,217.10964965820312,938421,1.712933908417864,0.28706609158213603
439,2019-09-20,227.64999389648438,228.64999389648438,225.25,226.0500030517578,215.25279235839844,2358083,1.7148140351707037,0.2851859648292963
440,2019-09-23,223.89999389648438,225.89999389648438,222.0,225.3000030517578,214.5386505126953,831618,1.7170447926697432,0.28295520733025675
441,2019-09-24,226.0,227.1999969482422,225.14999389648438,225.14999389648438,214.39578247070312,738318,1.7203504661785982,0.2796495338214019
442,2019-09-25,222.5,223.85000610351562,218.5,223.85000610351562,213.1578826904297,1007372,1.7228165295851097,0.2771834704148904
443,2019-09-26,225.0,228.35000610351562,224.85000610351562,226.39999389648438,215.58607482910156,965027,1.7262253116066546,0.2737746883933453
444,2019-09-27,223.0,226.9499969482422,222.60000610351562,225.4499969482422,214.68145751953125,819090,1.724154799164543,0.27584520083545716
445,2019-09-30,224.35000610351562,227.25,223.39999389648438,227.25,216.39549255371094,902456,1.7260716305505608,0.27392836944943916
446,2019-10-01,229.4499969482422,231.89999389648438,224.89999389648438,224.9499969482422,214.2053680419922,1177986,1.7236729631423402,0.2763270368576598
447,2019-10-02,224.9499969482422,225.60000610351562,218.9499969482422,218.9499969482422,208.49191284179688,1164467,1.7273730382220605,0.2726269617779396
448,2019-10-03,219.6999969482422,221.89999389648438,217.0,220.60000610351562,210.06314086914062,848277,1.7274636543164998,0.27253634568350027
449,2019-10-04,221.8000030517578,223.6999969482422,220.64999389648438,223.39999389648438,212.72938537597656,846338,1.7283979495444297,0.27160205045557023
450,2019-10-07,223.0500030517578,226.35000610351562,222.10000610351562,226.0500030517578,215.25279235839844,819582,1.7337618472382208,0.2662381527617791
451,2019-10-08,227.4499969482422,227.9499969482422,220.0500030517578,221.0500030517578,210.4916534423828,912379,1.7319804132386438,0.26801958676135623
452,2019-10-09,221.5,224.8000030517578,220.10000610351562,224.64999389648438,213.919677734375,672520,1.737467930075008,0.262532069924992
453,2019-10-10,225.4499969482422,230.75,222.75,230.5500030517578,219.53787231445312,921951,1.735156448507182,0.26484355149281813
454,2019-10-11,231.60000610351562,236.3000030517578,230.5,236.3000030517578,225.0132598876953,1119025,1.7313569974531973,0.26864300254680284
455,2019-10-14,236.1999969482422,236.89999389648438,233.1999969482422,236.10000610351562,224.82278442382812,982241,1.7290405384574101,0.2709594615425899
456,2019-10-15,240.1999969482422,243.35000610351562,238.85000610351562,243.1999969482422,231.58363342285156,1560445,1.737045385808352,0.2629546141916479
457,2019-10-16,239.0,243.85000610351562,232.1999969482422,232.1999969482422,221.10903930664062,1859685,1.73606222497379,0.26393777502620996
458,2019-10-17,231.6999969482422,235.14999389648438,227.4499969482422,229.0,218.06190490722656,1685033,1.7392826448623815,0.2607173551376186
459,2019-10-18,227.0,229.75,226.0500030517578,228.0,217.10964965820312,1321248,1.7420552026550093,0.2579447973449907
460,2019-10-21,228.9499969482422,233.4499969482422,227.8000030517578,232.9499969482422,221.82321166992188,880953,1.7422585493101925,0.25774145068980747
461,2019-10-22,234.14999389648438,235.85000610351562,230.89999389648438,231.8000030517578,220.72813415527344,919362,1.747400970603165,0.25259902939683493
462,2019-10-23,227.25,230.8000030517578,226.85000610351562,230.0500030517578,219.06173706054688,1029415,1.7506193605423568,0.2493806394576433
463,2019-10-24,231.75,237.4499969482422,231.75,237.3000030517578,225.96546936035156,1026540,1.7454438806340709,0.25455611936592903
464,2019-10-25,238.5500030517578,240.5500030517578,235.85000610351562,237.85000610351562,226.48919677734375,783448,1.748215126988058,0.2517848730119421
465,2019-10-28,237.60000610351562,242.0,236.35000610351562,240.75,229.2506866455078,769720,1.749748827196704,0.2502511728032959
466,2019-10-29,241.0,242.8000030517578,238.35000610351562,239.5500030517578,228.10800170898438,834906,1.7536296453457707,0.24637035465422927
467,2019-10-30,238.0,240.5,234.89999389648438,237.5,226.1559295654297,701170,1.7559988698488533,0.24400113015114672
468,2019-10-31,238.1999969482422,239.6999969482422,234.9499969482422,235.0,223.77529907226562,1031054,1.755270069102209,0.24472993089779108
469,2019-11-01,236.0,240.75,235.60000610351562,239.75,228.29844665527344,718188,1.7575515319622994,0.24244846803770062
470,2019-11-04,242.0,246.39999389648438,241.6999969482422,244.85000610351562,234.18045043945312,911531,1.7598035241999106,0.24019647580008938
471,2019-11-05,245.25,246.64999389648438,243.10000610351562,246.5,235.75852966308594,837228,1.7635680029080119,0.2364319970919881
472,2019-11-06,246.39999389648438,247.25,241.64999389648438,243.0500030517578,232.45887756347656,1335850,1.7632870436388057,0.2367129563611942
473,2019-11-07,244.35000610351562,246.5500030517578,242.5500030517578,243.4499969482422,232.84144592285156,890231,1.7628277993740065,0.23717220062599348
474,2019-11-08,242.1999969482422,242.25,239.60000610351562,242.0500030517578,231.50245666503906,926469,1.7664992202280407,0.23350077977195938
475,2019-11-11,241.64999389648438,243.5,240.35000610351562,241.85000610351562,231.3111572265625,702071,1.7670541559324395,0.2329458440675605
476,2019-11-12,242.0,244.4499969482422,242.0,243.60000610351562,232.98492431640625,645807,1.7730984867250745,0.22690151327492536
477,2019-11-13,243.0,244.39999389648438,241.89999389648438,244.39999389648438,233.75003051757812,737990,1.769167430063514,0.23083256993648585
478,2019-11-14,244.4499969482422,246.14999389648438,243.85000610351562,243.89999389648438,233.2718505859375,755750,1.7706586302959075,0.22934136970409238
479,2019-11-15,245.39999389648438,249.3000030517578,244.85000610351562,249.0,238.1496124267578,898651,1.7752311564592804,0.22476884354071958
480,2019-11-18,248.60000610351562,249.3000030517578,245.60000610351562,248.3000030517578,237.4801025390625,609638,1.766055280380666,0.23394471961933408
481,2019-11-19,248.0,249.5500030517578,244.0500030517578,244.9499969482422,234.2760467529297,863762,1.770593672246397,0.22940632775360284
482,2019-11-20,243.75,246.39999389648438,242.14999389648438,244.64999389648438,233.98915100097656,645869,1.7705602217593532,0.22943977824064676
483,2019-11-21,241.0,244.6999969482422,240.5,242.8000030517578,232.2197723388672,925331,1.7699427860063732,0.23005721399362672
484,2019-11-22,242.5,244.6999969482422,242.1999969482422,243.10000610351562,232.5067138671875,790013,1.7674581374167841,0.23254186258321594
485,2019-11-25,243.0500030517578,246.0500030517578,243.0,245.6999969482422,234.99339294433594,780134,1.7673563567922805,0.23264364320771938
486,2019-11-26,245.8000030517578,248.64999389648438,245.4499969482422,246.5,235.75852966308594,863138,1.7722843286257057,0.22771567137429422
487,2019-11-27,248.10000610351562,248.9499969482422,245.39999389648438,246.1999969482422,235.47158813476562,522616,1.769260940816817,0.23073905918318305
488,2019-11-28,245.0,245.9499969482422,244.0,245.9499969482422,235.23248291015625,325522,1.7679922681696334,0.23200773183036666
489,2019-11-29,244.89999389648438,249.60000610351562,244.10000610351562,247.0,236.23672485351562,849408,1.7673201249572854,0.23267987504271456
490,2019-12-02,247.3000030517578,248.85000610351562,238.14999389648438,238.64999389648438,228.25059509277344,1325848,1.767101299469133,0.23289870053086695
491,2019-12-03,240.8000030517578,243.35000610351562,235.60000610351562,236.60000610351562,226.28994750976562,1243529,1.7638680204704444,0.2361319795295555
492,2019-12-04,238.0,243.6999969482422,237.6999969482422,242.75,232.1719207763672,885303,1.7652292617041294,0.2347707382958706
493,2019-12-05,243.9499969482422,246.6999969482422,243.14999389648438,244.35000610351562,233.70225524902344,723725,1.7654525013817532,0.2345474986182468
494,2019-12-06,246.89999389648438,254.75,246.64999389648438,252.60000610351562,241.59274291992188,1176142,1.7743997408552032,0.22560025914479678
495,2019-12-09,252.60000610351562,255.85000610351562,251.9499969482422,251.9499969482422,240.97103881835938,841116,1.7695500264138808,0.2304499735861191
496,2019-12-10,251.14999389648438,252.3000030517578,247.0,251.75,240.77976989746094,814684,1.7719698332419003,0.22803016675809964
497,2019-12-11,251.35000610351562,254.85000610351562,250.4499969482422,254.14999389648438,243.07516479492188,781585,1.7607922106025424,0.23920778939745763
498,2019-12-12,256.3999938964844,257.95001220703125,252.39999389648438,255.4499969482422,244.31854248046875,1164605,1.7668307470202604,0.23316925297973948
499,2019-12-13,261.5,262.25,257.25,259.8500061035156,248.52676391601562,1146454,1.7694608411263264,0.23053915887367363
500,2019-12-16,261.1499938964844,263.70001220703125,260.6000061035156,263.0,251.53956604003906,1064185,1.758750602839323,0.24124939716067711
501,2019-12-17,263.8500061035156,266.6499938964844,262.75,263.0,251.53956604003906,1213993,1.7668506339538217,0.23314936604617834
502,2019-12-18,263.45001220703125,265.79998779296875,262.54998779296875,263.6000061035156,252.1133575439453,972427,1.7605401635814983,0.2394598364185017
503,2019-12-19,264.20001220703125,264.70001220703125,260.04998779296875,261.1000061035156,249.72235107421875,976098,1.7562627223930414,0.24373727760695868
504,2019-12-20,262.0,265.6000061035156,260.8999938964844,264.6000061035156,253.06980895996094,1762439,1.7640938083202535,0.23590619167974647
505,2019-12-23,265.1000061035156,267.79998779296875,264.6499938964844,266.3999938964844,254.79139709472656,645712,1.7594453677354622,0.2405546322645377
506,2019-12-24,266.75,266.75,264.04998779296875,264.8999938964844,253.35671997070312,205969,1.7541532149664332,0.24584678503356674
507,2019-12-27,266.3999938964844,267.25,265.04998779296875,266.8999938964844,255.26959228515625,495721,1.7566688249163664,0.2433311750836335
508,2019-12-30,266.20001220703125,266.8999938964844,262.1000061035156,262.8999938964844,251.44387817382812,469265,1.7554649076421547,0.24453509235784524
509,2019-12-31,262.5,264.79998779296875,261.6000061035156,263.70001220703125,252.20907592773438,200017,1.7520586463196912,0.2479413536803087
510,2020-01-02,265.0,271.3999938964844,264.79998779296875,269.3999938964844,257.6605529785156,775137,1.7541724906136378,0.24582750938636216
511,2020-01-03,267.75,269.0,265.1000061035156,267.95001220703125,256.27386474609375,823902,1.7451152420346656,0.25488475796533444
512,2020-01-06,264.0,264.0,259.1499938964844,263.1000061035156,251.6351776123047,1111607,1.7471048185849711,0.25289518141502876
513,2020-01-07,265.70001220703125,269.1499938964844,265.54998779296875,268.3999938964844,256.7042541503906,1125028,1.752606710256123,0.24739328974387717
514,2020-01-08,268.54998779296875,271.8999938964844,267.6000061035156,270.70001220703125,258.9040222167969,1148323,1.7439132468225922,0.2560867531774079
515,2020-01-09,271.5,274.79998779296875,271.0,272.3999938964844,260.5298767089844,999941,1.744457447317731,0.2555425526822691
516,2020-01-10,272.3999938964844,272.6000061035156,268.3999938964844,268.6000061035156,256.8954772949219,738176,1.7437440822530799,0.25625591774692
517,2020-01-13,268.0,270.95001220703125,267.5,269.04998779296875,257.3258361816406,901659,1.7449052590504412,0.25509474094955875
518,2020-01-14,270.0,270.6000061035156,267.5,269.5,257.7563781738281,974145,1.7478654243564398,0.2521345756435603
519,2020-01-15,272.3999938964844,272.6499938964844,269.79998779296875,271.45001220703125,259.6213684082031,943936,1.7417807386390316,0.2582192613609683
520,2020-01-16,273.70001220703125,274.04998779296875,269.75,270.20001220703125,258.4258117675781,947863,1.7387503998789555,0.2612496001210445
521,2020-01-17,271.29998779296875,272.20001220703125,269.29998779296875,270.8999938964844,259.09521484375,951840,1.742881966939258,0.25711803306074216
522,2020-01-20,272.25,272.79998779296875,270.6000061035156,270.6000061035156,258.80841064453125,525815,1.7378290968247776,0.26217090317522246
523,2020-01-21,270.0,271.5,266.6000061035156,271.25,259.4300537109375,796365,1.7401951907957685,0.25980480920423143
524,2020-01-22,266.0,273.75,262.54998779296875,270.20001220703125,258.4258117675781,1625431,1.7377734245748166,0.2622265754251833
525,2020-01-23,269.0,269.75,264.04998779296875,264.5,252.9741668701172,1363769,1.73839260510939,0.2616073948906099
526,2020-01-24,267.5,271.04998779296875,267.1000061035156,270.6499938964844,258.85626220703125,1110922,1.7449817226785913,0.25501827732140875
527,2020-01-27,264.70001220703125,267.1499938964844,258.6499938964844,259.1000061035156,247.80953979492188,1538335,1.745005732613501,0.25499426738649905
528,2020-01-28,261.6000061035156,263.3999938964844,258.1499938964844,261.75,250.34400939941406,1359303,1.7483190108038458,0.2516809891961543
529,2020-01-29,262.79998779296875,269.5,261.8999938964844,268.8999938964844,257.18243408203125,1304251,1.7476696722781362,0.25233032772186387
530,2020-01-30,265.6499938964844,267.54998779296875,263.3500061035156,265.0,253.45237731933594,1109626,1.7492590987292447,0.2507409012707553
531,2020-01-31,265.0,266.95001220703125,254.0,254.25,243.1708221435547,1554825,1.7549395545105742,0.2450604454894259
532,2020-02-03,255.3000030517578,260.29998779296875,254.4499969482422,260.0,248.6702117919922,1182289,1.749490803564905,0.25050919643509506
533,2020-02-04,262.6000061035156,269.95001220703125,262.3500061035156,269.95001220703125,258.18670654296875,1302073,1.7548500934282287,0.24514990657177133
534,2020-02-05,269.29998779296875,280.0,269.04998779296875,276.3500061035156,264.30780029296875,1558323,1.7591638560972276,0.24083614390277244
535,2020-02-06,280.0,281.1000061035156,276.54998779296875,280.6499938964844,268.42041015625,1185742,1.7642944918823442,0.23570550811765584
536,2020-02-07,280.0,280.3999938964844,276.45001220703125,278.54998779296875,266.41192626953125,1029523,1.7653304931015474,0.2346695068984526
537,2020-02-10,277.04998779296875,281.0,276.5,281.0,268.75518798828125,752140,1.7706115073688833,0.22938849263111674
538,2020-02-11,285.0,289.54998779296875,283.75,288.45001220703125,275.8805847167969,1077284,1.7632714236412772,0.23672857635872274
539,2020-02-12,287.5,290.75,285.95001220703125,290.75,278.0802917480469,1110296,1.7788094881988648,0.22119051180113522
540,2020-02-13,289.45001220703125,292.54998779296875,285.75,292.29998779296875,279.562744140625,1125398,1.7721875262696223,0.22781247373037777
541,2020-02-14,292.0,294.1000061035156,291.0,292.95001220703125,280.1844177246094,942165,1.7790912711736682,0.22090872882633183
542,2020-02-17,293.3999938964844,294.3999938964844,285.20001220703125,288.45001220703125,275.8805847167969,1013259,1.7882256439256534,0.2117743560743467
543,2020-02-18,280.0,286.3999938964844,280.0,286.1499938964844,273.6807556152344,1276183,1.787921307601522,0.21207869239847804
544,2020-02-19,288.3500061035156,292.8999938964844,287.54998779296875,292.8999938964844,280.13665771484375,1149699,1.7895628094907172,0.21043719050928272
545,2020-02-20,293.29998779296875,294.0,287.70001220703125,287.70001220703125,275.16326904296875,1042158,1.793305771076667,0.2066942289233329
546,2020-02-21,287.95001220703125,291.1000061035156,280.6000061035156,285.0,272.5809631347656,1488253,1.792628228177489,0.20737177182251101
547,2020-02-24,273.1000061035156,274.6499938964844,266.04998779296875,270.6499938964844,258.85626220703125,2110959,1.798997332452898,0.20100266754710194
548,2020-02-25,273.0,274.6000061035156,265.20001220703125,266.3500061035156,254.74354553222656,1555531,1.802700424638297,0.19729957536170312
549,2020-02-26,262.3500061035156,269.3500061035156,253.89999389648438,267.6000061035156,255.93910217285156,2084013,1.7998810582457452,0.20011894175425474
550,2020-02-27,261.0,263.1000061035156,250.75,255.85000610351562,244.7011260986328,2151552,1.8008158622107953,0.1991841377892047
551,2020-02-28,245.0,249.4499969482422,241.9499969482422,248.10000610351562,237.28878784179688,3267092,1.8044875744342794,0.19551242556572063
552,2020-03-02,256.1000061035156,258.25,242.60000610351562,250.25,239.34510803222656,2620489,1.8075570482200722,0.19244295177992776
553,2020-03-03,257.6499938964844,265.6000061035156,255.0,259.29998779296875,248.00079345703125,2608499,1.8066225540467926,0.19337744595320747
554,2020-03-04,259.79998779296875,266.1000061035156,257.75,263.75,252.2569122314453,1595852,1.8093951130530073,0.19060488694699276
555,2020-03-05,268.8999938964844,268.8999938964844,259.04998779296875,262.8999938964844,251.44387817382812,1741151,1.8126751526932496,0.18732484730675047
556,2020-03-06,254.0,256.3500061035156,249.25,251.3000030517578,240.349365234375,1920181,1.8106011020907802,0.1893988979092199
557,2020-03-09,233.0,241.89999389648438,225.0,236.1999969482422,225.90736389160156,3541445,1.809360938889702,0.190639061110298
558,2020-03-10,241.0,247.4499969482422,234.1999969482422,234.6999969482422,224.4727325439453,3002071,1.81384655799749,0.18615344200250997
559,2020-03-11,239.10000610351562,243.5500030517578,236.3000030517578,238.0,227.62890625,2184807,1.8127564539584682,0.18724354604153184
560,2020-03-12,222.0,226.1999969482422,212.0500030517578,218.39999389648438,208.8830108642578,4158487,1.8096421109631728,0.19035788903682715
561,2020-03-13,225.0,235.5500030517578,210.5,216.10000610351562,206.68324279785156,3780161,1.8067804043395483,0.19321959566045166
562,2020-03-16,203.85000610351562,222.5,191.67999267578125,218.75,209.21775817871094,3075133,1.8055664317213682,0.1944335682786317
563,2020-03-17,228.0,228.14999389648438,205.0,211.9499969482422,202.71409606933594,2620398,1.7980035105486762,0.20199648945132367
564,2020-03-18,205.0,208.85000610351562,184.5399932861328,185.89999389648438,177.7991943359375,3758609,1.8001394958072787,0.19986050419272128
565,2020-03-19,185.89999389648438,201.0500030517578,177.52000427246094,201.0500030517578,192.2890625,2694325,1.7797858630174617,0.22021413698253833
566,2020-03-20,215.0,221.39999389648438,208.85000610351562,215.0,205.6311798095703,3393134,1.7656545587681127,0.2343454412318872
567,2020-03-23,200.8000030517578,216.25,195.36000061035156,213.5,204.19650268554688,2853264,1.7573095135845642,0.24269048641543572
568,2020-03-24,229.0,240.3000030517578,220.85000610351562,240.0,229.54180908203125,2297810,1.7575479254252788,0.24245207457472112
569,2020-03-25,250.35000610351562,254.0,231.64999389648438,244.89999389648438,234.228271484375,2202960,1.743675878806228,0.25632412119377185
570,2020-03-26,238.3000030517578,249.0,232.0500030517578,249.0,238.1496124267578,1910264,1.739330568367534,0.2606694316324661
571,2020-03-27,242.1999969482422,246.1999969482422,228.35000610351562,229.5,219.4993133544922,1980238,1.7306724780208986,0.26932752197910126
572,2020-03-30,231.10000610351562,244.75,229.60000610351562,244.75,234.0847930908203,1273225,1.721569597067867,0.27843040293213295
573,2020-03-31,247.14999389648438,250.0,237.85000610351562,242.4499969482422,231.885009765625,1642173,1.7099699274400857,0.2900300725599144
574,2020-04-01,234.5500030517578,236.0,228.85000610351562,234.5,224.2814483642578,1525048,1.701748699239833,0.2982513007601669
575,2020-04-02,232.5,233.60000610351562,222.60000610351562,229.5500030517578,219.54713439941406,1420543,1.695966208837187,0.30403379116281304
576,2020-04-03,227.60000610351562,231.5,222.39999389648438,228.14999389648438,218.20816040039062,1301604,1.684980351295593,0.315019648704407
577,2020-04-06,236.0,246.9499969482422,235.1999969482422,245.39999389648438,234.70645141601562,1252365,1.6837287889000123,0.3162712110999877
578,2020-04-07,253.85000610351562,259.0,248.60000610351562,252.0500030517578,241.0667266845703,1614106,1.6757678810868522,0.3242321189131478
579,2020-04-08,253.0,258.0,250.35000610351562,258.0,246.7574005126953,1127787,1.6743211364137867,0.32567886358621334
580,2020-04-09,256.29998779296875,260.95001220703125,251.3000030517578,255.64999389648438,244.50982666015625,1406604,1.6750766124827496,0.32492338751725036
581,2020-04-14,260.0,268.8500061035156,256.45001220703125,263.25,251.7786407470703,1636230,1.6757532468598801,0.3242467531401198
582,2020-04-15,266.0,267.54998779296875,252.9499969482422,254.85000610351562,243.74468994140625,1573094,1.6603986628618037,0.3396013371381963
583,2020-04-16,266.0,269.6499938964844,263.29998779296875,267.54998779296875,255.8912353515625,1848533,1.6656436348403139,0.33435636515968614
584,2020-04-17,276.75,279.75,270.8500061035156,271.54998779296875,259.7169189453125,1753652,1.6623368133793928,0.3376631866206073
585,2020-04-20,272.29998779296875,273.04998779296875,263.79998779296875,273.04998779296875,261.1515808105469,1024080,1.6611725215230888,0.33882747847691125
586,2020-04-21,268.79998779296875,270.3500061035156,256.45001220703125,258.6000061035156,247.33128356933594,1259010,1.6567314032187024,0.3432685967812976
587,2020-04-22,262.0,269.6499938964844,261.04998779296875,268.20001220703125,256.5129699707031,1036747,1.6551965608019705,0.3448034391980294
588,2020-04-23,273.5,274.25,267.25,269.6499938964844,257.8997497558594,904543,1.6549065214999943,0.3450934785000056
589,2020-04-24,263.3500061035156,270.3999938964844,261.54998779296875,266.70001220703125,256.36181640625,957104,1.6567471883000837,0.3432528116999163
590,2020-04-27,273.5,273.6000061035156,268.1000061035156,269.70001220703125,259.2455139160156,799569,1.6553008948111871,0.3446991051888129
591,2020-04-28,269.29998779296875,276.1499938964844,268.79998779296875,272.45001220703125,261.8888854980469,1169970,1.654541015081987,0.345458984918013
592,2020-04-29,271.8500061035156,277.0,269.70001220703125,276.5,265.7818908691406,1052979,1.6512087792430536,0.34879122075694646
593,2020-04-30,280.3500061035156,282.0,268.5,270.6499938964844,260.1587219238281,1884935,1.645705338887876,0.35429466111212415
594,2020-05-04,257.5,258.54998779296875,251.85000610351562,257.79998779296875,247.80677795410156,1964529,1.6497490081045354,0.35025099189546455
595,2020-05-05,262.5,269.1499938964844,257.79998779296875,267.70001220703125,257.3229675292969,1336552,1.649941030718654,0.350058969281346
596,2020-05-06,269.45001220703125,273.8500061035156,267.3500061035156,271.8999938964844,261.3601989746094,1113122,1.6506641905122597,0.3493358094877403
597,2020-05-07,272.1000061035156,277.0,271.29998779296875,276.6000061035156,265.8780517578125,910018,1.6488108126138163,0.35118918738618377
598,2020-05-08,278.70001220703125,279.6499938964844,276.20001220703125,278.3999938964844,267.6082458496094,768553,1.6480117498106468,0.3519882501893531
599,2020-05-11,280.3999938964844,280.3999938964844,274.29998779296875,279.1000061035156,268.2811584472656,958469,1.647919091538598,0.35208090846140216
600,2020-05-12,278.5,282.70001220703125,277.20001220703125,279.3999938964844,268.5694885253906,988386,1.650377064419928,0.349622935580072
601,2020-05-13,273.6000061035156,277.45001220703125,271.1499938964844,274.0,263.3787841796875,1145562,1.651016858633303,0.34898314136669695
602,2020-05-14,269.0,272.3500061035156,262.3500061035156,267.54998779296875,257.1788024902344,1507056,1.6467287084357523,0.35327129156424775
603,2020-05-15,279.0,279.3500061035156,268.04998779296875,269.0,258.5725402832031,1888434,1.6475367926408324,0.35246320735916764
604,2020-05-18,274.0,278.79998779296875,270.6000061035156,276.6499938964844,265.92608642578125,1325265,1.6503487965999541,0.34965120340004574
605,2020-05-19,281.1499938964844,284.1499938964844,272.3500061035156,284.1499938964844,273.1353454589844,1391017,1.6520157667586057,0.3479842332413942
606,2020-05-20,282.1499938964844,295.95001220703125,282.04998779296875,295.95001220703125,284.47796630859375,1404267,1.6489935396291484,0.3510064603708516
607,2020-05-21,293.0,295.29998779296875,289.70001220703125,290.04998779296875,278.80657958984375,894501,1.6454672187740365,0.35453278122596354
608,2020-05-22,285.1000061035156,292.0,284.1000061035156,291.75,280.4407653808594,804110,1.643605146933711,0.35639485306628915
609,2020-05-25,294.5,297.6000061035156,291.95001220703125,295.6000061035156,284.1415710449219,459543,1.6495586773646773,0.3504413226353226
610,2020-05-26,300.0,300.45001220703125,293.20001220703125,293.79998779296875,282.4112854003906,844887,1.6461674948025726,0.35383250519742737
611,2020-05-27,294.1499938964844,295.54998779296875,283.0,287.54998779296875,276.403564453125,1222535,1.6494268611336533,0.35057313886634656
612,2020-05-28,292.70001220703125,295.79998779296875,288.29998779296875,294.8999938964844,283.4686279296875,1082638,1.650618501306589,0.3493814986934109
613,2020-05-29,290.04998779296875,295.3999938964844,289.79998779296875,292.95001220703125,281.5942077636719,1300860,1.6462156322074986,0.35378436779250133
614,2020-06-01,298.0,298.0,289.79998779296875,292.8999938964844,281.5462341308594,642918,1.6504080704688178,0.3495919295311822
615,2020-06-02,295.8999938964844,301.25,291.0,296.70001220703125,285.19891357421875,1151499,1.6500130542402642,0.3499869457597357
616,2020-06-03,299.75,309.5,298.8999938964844,308.04998779296875,296.10888671875,1165660,1.6491052907268504,0.35089470927314953
617,2020-06-04,306.70001220703125,311.79998779296875,306.04998779296875,310.29998779296875,298.2716369628906,1167708,1.6419447049650413,0.35805529503495875
618,2020-06-05,314.5,321.79998779296875,313.45001220703125,320.5,308.0762939453125,1494097,1.6493479649879423,0.35065203501205766
619,2020-06-08,314.25,315.8500061035156,303.3999938964844,305.29998779296875,293.4654846191406,1444709,1.6507416897707814,0.3492583102292185
620,2020-06-09,307.0,311.1000061035156,305.5,309.3999938964844,297.4065856933594,1248671,1.6495013455987024,0.35049865440129757
621,2020-06-10,310.79998779296875,312.6499938964844,306.04998779296875,308.0,296.0608825683594,935088,1.6541325561966898,0.34586744380331036
622,2020-06-11,302.20001220703125,304.45001220703125,298.1499938964844,300.3999938964844,288.7554931640625,1363524,1.6500796000152764,0.3499203999847237
623,2020-06-12,296.8500061035156,308.20001220703125,296.0,306.0,294.138427734375,1369570,1.6536837764923273,0.34631622350767255
624,2020-06-15,298.0,305.20001220703125,293.3999938964844,303.6499938964844,291.87945556640625,881683,1.653882097884796,0.34611790211520416
625,2020-06-16,311.95001220703125,314.45001220703125,308.0,312.54998779296875,300.43450927734375,1296418,1.6541451761686679,0.34585482383133226
626,2020-06-17,312.0,325.75,311.54998779296875,321.8500061035156,309.37396240234375,1302287,1.650118369954962,0.34988163004503803
627,2020-06-18,321.70001220703125,325.3999938964844,317.8500061035156,320.8999938964844,308.4607849121094,802136,1.6593420591865016,0.3406579408134983
628,2020-06-19,322.0,327.8999938964844,321.3999938964844,327.20001220703125,314.5166015625,2345932,1.6559450331600154,0.34405496683998454
629,2020-06-22,323.0,327.54998779296875,320.6499938964844,322.54998779296875,310.0468444824219,716743,1.6544591883526747,0.34554081164732525
630,2020-06-23,325.5,330.3500061035156,324.25,327.8999938964844,315.189453125,750908,1.6555338453777704,0.34446615462222957
631,2020-06-24,326.20001220703125,328.3500061035156,320.8999938964844,321.75,309.2778625488281,714787,1.658190906795655,0.3418090932043449
632,2020-06-25,320.1000061035156,324.6000061035156,317.0,322.0,309.5181579589844,761892,1.6547830844369482,0.3452169155630517
633,2020-06-26,324.6000061035156,329.3999938964844,322.45001220703125,324.0,311.44061279296875,631864,1.6550485772039139,0.34495142279608615
634,2020-06-29,323.1499938964844,326.8999938964844,318.25,322.20001220703125,309.7104187011719,915218,1.658275239775996,0.34172476022400416
635,2020-06-30,326.20001220703125,327.5,322.29998779296875,326.8999938964844,314.2281799316406,989573,1.6557840931999672,0.3442159068000328
636,2020-07-01,326.3999938964844,329.45001220703125,322.8999938964844,327.1499938964844,314.468505859375,690502,1.659693618374038,0.34030638162596205
637,2020-07-02,330.79998779296875,333.5,326.3999938964844,332.75,319.8514099121094,827104,1.6574706279659985,0.34252937203400147
638,2020-07-03,334.8999938964844,338.8500061035156,332.6000061035156,333.95001220703125,321.0049743652344,390428,1.6553025847410583,0.34469741525894176
639,2020-07-06,340.29998779296875,344.29998779296875,336.54998779296875,343.54998779296875,330.2327880859375,820104,1.6576451534089163,0.3423548465910837
640,2020-07-07,341.25,344.1499938964844,338.1000061035156,342.20001220703125,328.93511962890625,589358,1.657271597513804,0.3427284024861962
641,2020-07-08,340.0,345.75,339.5,343.8999938964844,330.56927490234375,623838,1.6598038303389158,0.3401961696610843
642,2020-07-09,344.0,349.0,342.1000061035156,344.3500061035156,331.00177001953125,623430,1.657831074012764,0.34216892598723603
643,2020-07-10,347.0,353.1000061035156,346.0,348.70001220703125,335.1832275390625,773504,1.6592466077546335,0.34075339224536655
